date,borough,median_asking_rent_usd,rental_inventory,rent_index,inventory_index,rent_change_from_baseline_usd,rent_growth_from_baseline_pct,inventory_change_from_baseline,inventory_growth_from_baseline_pct,rent_yoy_pct,inventory_yoy_pct
2017-12,Manhattan,3250,16524,95.58823529411765,68.36291423606802,-150,-4.411764705882348,-7647,-31.637085763931978,0.0,-13.609034349349091
2018-01,Manhattan,3245,17731,95.44117647058825,73.35650159281784,-155,-4.558823529411754,-6440,-26.643498407182165,0.3091190108191588,-15.113941018766752
2018-02,Manhattan,3214,17117,94.52941176470588,70.81626742790948,-186,-5.470588235294116,-7054,-29.18373257209052,-1.2596006144393268,-15.043676791741111
2018-03,Manhattan,3200,18408,94.11764705882352,76.1573786769269,-200,-5.882352941176478,-5763,-23.842621323073104,-1.538461538461533,-17.114683236525728
2018-04,Manhattan,3250,19760,95.58823529411765,81.75085846675768,-150,-4.411764705882348,-4411,-18.249141533242323,-1.5151515151515138,-12.095733795987362
2018-05,Manhattan,3300,21730,97.05882352941177,89.90112117827148,-100,-2.941176470588232,-2441,-10.098878821728519,-0.6921456515197155,-13.800626760284029
2018-06,Manhattan,3330,22344,97.94117647058823,92.44135534317984,-70,-2.058823529411768,-1827,-7.558644656820164,0.9090909090909038,-16.214189290535476
2018-07,Manhattan,3343,23213,98.32352941176471,96.03657275247197,-57,-1.67647058823529,-958,-3.963427247528031,1.3030303030302948,-11.136207028558298
2018-08,Manhattan,3350,22478,98.52941176470588,92.99573869513053,-50,-1.470588235294116,-1693,-7.004261304869473,0.0,3.058089954610055
2018-09,Manhattan,3320,18773,97.6470588235294,77.66745273261347,-80,-2.352941176470594,-5398,-22.33254726738653,-0.8955223880596996,-5.791137652431377
2018-10,Manhattan,3300,19074,97.05882352941177,78.91274667990568,-100,-2.941176470588232,-5097,-21.08725332009432,0.0,-4.820359281437126
2018-11,Manhattan,3295,16941,96.91176470588235,70.088122129825,-105,-3.088235294117652,-7230,-29.911877870175005,1.9808108944599168,-7.854228991025291
2018-12,Manhattan,3300,15084,97.05882352941177,62.40536179719498,-100,-2.941176470588232,-9087,-37.59463820280502,1.538461538461533,-8.714596949891062
2019-01,Manhattan,3295,16666,96.91176470588235,68.95039510156799,-105,-3.088235294117652,-7505,-31.04960489843201,1.5408320493066174,-6.006429417404546
2019-02,Manhattan,3300,15828,97.05882352941177,65.48343055727939,-100,-2.941176470588232,-8343,-34.51656944272061,2.675793403858129,-7.530525208856698
2019-03,Manhattan,3301,17675,97.08823529411764,73.12481899797277,-99,-2.911764705882362,-6496,-26.875181002027233,3.156249999999994,-3.9819643633203006
2019-04,Manhattan,3400,19601,100.0,81.09304538496545,0,0.0,-4570,-18.90695461503455,4.615384615384621,-0.8046558704453477
2019-05,Manhattan,3495,21397,102.79411764705881,88.5234371767821,95,2.794117647058812,-2774,-11.476562823217904,5.909090909090908,-1.5324436263230545
2019-06,Manhattan,3500,21666,102.94117647058823,89.63634106987712,100,2.941176470588232,-2505,-10.363658930122881,5.105105105105112,-3.034371643394196
2019-07,Manhattan,3500,22042,102.94117647058823,91.19192420669397,100,2.941176470588232,-2129,-8.808075793306031,4.696380496559982,-5.04458708482316
2019-08,Manhattan,3500,20567,102.94117647058823,85.08957014604277,100,2.941176470588232,-3604,-14.910429853957226,4.477611940298498,-8.501646053919387
2019-09,Manhattan,3525,17332,103.6764705882353,71.70576310454678,125,3.676470588235304,-6839,-28.294236895453224,6.174698795180733,-7.6759175411495235
2019-10,Manhattan,3550,16221,104.41176470588236,67.10934591038848,150,4.411764705882362,-7950,-32.890654089611516,7.575757575757569,-14.957533815665302
2019-11,Manhattan,3556,14256,104.58823529411765,58.979769144843,156,4.588235294117652,-9915,-41.020230855157,7.92109256449165,-15.84912342836905
2019-12,Manhattan,3552,12968,104.47058823529412,53.651069463406564,152,4.470588235294116,-11203,-46.348930536593436,7.636363636363641,-14.02810925483956
2020-01,Manhattan,3577,14082,105.20588235294117,58.25989822514583,177,5.205882352941174,-10089,-41.74010177485417,8.558421851289832,-15.504620184807393
2020-02,Manhattan,3600,12846,105.88235294117648,53.146332381779814,200,5.882352941176478,-11325,-46.853667618220186,9.090909090909083,-18.840030326004552
2020-03,Manhattan,3610,11897,106.17647058823529,49.22013983699475,210,6.17647058823529,-12274,-50.77986016300525,9.360799757649207,-32.69024045261669
2020-04,Manhattan,3595,11367,105.73529411764706,47.02742956435398,195,5.735294117647058,-12804,-52.97257043564602,5.735294117647061,-42.008060813223814
2020-05,Manhattan,3479,18962,102.3235294117647,78.44938149021556,79,2.323529411764696,-5209,-21.550618509784442,-0.4577968526466414,-11.380100014020655
2020-06,Manhattan,3361,27648,98.8529411764706,114.38500682636217,-39,-1.147058823529406,3477,14.385006826362172,-3.97142857142857,27.610080310163386
2020-07,Manhattan,3200,36533,94.11764705882352,151.1439328120475,-200,-5.882352941176478,12362,51.143932812047495,-8.571428571428575,65.74267307866799
2020-08,Manhattan,3008,40359,88.47058823529412,166.97281866699765,-392,-11.529411764705884,16188,66.97281866699765,-14.057142857142857,96.23182768512666
2020-09,Manhattan,2950,40168,86.76470588235294,166.18261553100822,-450,-13.235294117647058,15997,66.18261553100822,-16.312056737588655,131.75628894530348
2020-10,Manhattan,2875,40087,84.55882352941177,165.84750320632162,-525,-15.441176470588232,15916,65.84750320632162,-19.01408450704225,147.13026323901116
2020-11,Manhattan,2799,35610,82.32352941176471,147.32530718629764,-601,-17.67647058823529,11439,47.325307186297636,-21.287964004499436,149.7895622895623
2020-12,Manhattan,2775,32620,81.61764705882352,134.95511149724877,-625,-18.382352941176478,8449,34.955111497248765,-21.875,151.5422578655151
2021-01,Manhattan,2750,32266,80.88235294117648,133.49054652269248,-650,-19.117647058823522,8095,33.49054652269248,-23.119932904668715,129.12938503053542
2021-02,Manhattan,2750,29250,80.88235294117648,121.0127839146084,-650,-19.117647058823522,5079,21.012783914608406,-23.611111111111114,127.69733769266698
2021-03,Manhattan,2750,29808,80.88235294117648,123.32133548467172,-650,-19.117647058823522,5637,23.32133548467172,-23.822714681440438,150.55055896444483
2021-04,Manhattan,2800,27841,82.35294117647058,115.1834843407389,-600,-17.64705882352942,3670,15.1834843407389,-22.11404728789986,144.92830122283803
2021-05,Manhattan,2850,25297,83.82352941176471,104.65847503206322,-550,-16.17647058823529,1126,4.658475032063222,-18.079908019545844,33.408923109376644
2021-06,Manhattan,2900,23936,85.29411764705883,99.02776053948948,-500,-14.705882352941174,-235,-0.9722394605105222,-13.716155905980365,-13.425925925925931
2021-07,Manhattan,3000,21182,88.23529411764706,87.6339415001448,-400,-11.764705882352942,-2989,-12.3660584998552,-6.25,-42.01954397394137
2021-08,Manhattan,3100,18266,91.17647058823529,75.56989781142691,-300,-8.82352941176471,-5905,-24.430102188573088,3.0585106382978733,-54.74119775019203
2021-09,Manhattan,3200,14252,94.11764705882352,58.96322038806835,-200,-5.882352941176478,-9919,-41.03677961193165,8.47457627118644,-64.51902011551483
2021-10,Manhattan,3300,12807,97.05882352941177,52.98498200322701,-100,-2.941176470588232,-11364,-47.01501799677299,14.782608695652177,-68.05198692843067
2021-11,Manhattan,3475,11263,102.20588235294117,46.597161888213144,75,2.205882352941174,-12908,-53.402838111786856,24.151482672382983,-68.37124403257512
2021-12,Manhattan,3524,9864,103.6470588235294,40.80923420628025,124,3.647058823529406,-14307,-59.19076579371975,26.99099099099098,-69.7608828939301
2022-01,Manhattan,3700,10303,108.8235294117647,42.62546026229779,300,8.823529411764696,-13868,-57.37453973770221,34.54545454545455,-68.06855513543668
2022-02,Manhattan,3800,10101,111.76470588235294,41.78974804517811,400,11.764705882352942,-14070,-58.21025195482189,38.18181818181819,-65.46666666666667
2022-03,Manhattan,3883,11575,114.20588235294117,47.88796491663564,483,14.205882352941174,-12596,-52.11203508336436,41.19999999999999,-61.16814278046162
2022-04,Manhattan,4000,11815,117.64705882352942,48.88089032311448,600,17.64705882352942,-12356,-51.11910967688552,42.85714285714286,-57.562587550734534
2022-05,Manhattan,4095,13559,120.44117647058823,56.0961482768607,695,20.441176470588232,-10612,-43.9038517231393,43.684210526315795,-46.40075898327864
2022-06,Manhattan,4100,15002,120.58823529411764,62.06611228331471,700,20.588235294117638,-9169,-37.93388771668529,41.37931034482758,-37.3245320855615
2022-07,Manhattan,4200,15906,123.52941176470588,65.80613131438501,800,23.529411764705884,-8265,-34.19386868561499,39.99999999999999,-24.907940704371633
2022-08,Manhattan,4200,16377,123.52941176470588,67.75474742459973,800,23.529411764705884,-7794,-32.24525257540027,35.48387096774193,-10.341618307237487
2022-09,Manhattan,4250,14521,125.0,60.07612428116338,850,25.0,-9650,-39.92387571883662,32.8125,1.8874543923659948
2022-10,Manhattan,4200,14088,123.52941176470588,58.28472136030781,800,23.529411764705884,-10083,-41.71527863969219,27.27272727272727,10.002342468962278
2022-11,Manhattan,4150,13566,122.05882352941177,56.12510860121633,750,22.058823529411768,-10605,-43.87489139878367,19.424460431654666,20.447482908638914
2022-12,Manhattan,4160,12467,122.3529411764706,51.57833767738199,760,22.352941176470594,-11704,-48.42166232261801,18.047673098751417,26.388888888888886
2023-01,Manhattan,4200,13903,123.52941176470588,57.51934135948037,800,23.529411764705884,-10268,-42.48065864051963,13.513513513513509,34.94127923905659
2023-02,Manhattan,4300,12921,126.47058823529412,53.45662157130445,900,26.470588235294116,-11250,-46.54337842869555,13.157894736842103,27.91802791802791
2023-03,Manhattan,4250,14587,125.0,60.349178767945055,850,25.0,-9584,-39.650821232054945,9.451455060520209,26.021598272138235
2023-04,Manhattan,4390,15158,129.11764705882354,62.71151379752597,990,29.117647058823536,-9013,-37.28848620247403,9.749999999999993,28.294540837917893
2023-05,Manhattan,4395,17792,129.26470588235296,73.60887013363121,995,29.264705882352956,-6379,-26.391129866368786,7.326007326007322,31.219116454015783
2023-06,Manhattan,4395,19229,129.26470588235296,79.55401100492325,995,29.264705882352956,-4942,-20.445988995076746,7.195121951219519,28.176243167577653
2023-07,Manhattan,4375,20104,128.6764705882353,83.17405154937735,975,28.676470588235304,-4067,-16.825948450622647,4.166666666666674,26.39255626807493
2023-08,Manhattan,4300,20460,126.47058823529412,84.64689090232096,900,26.470588235294116,-3711,-15.353109097679038,2.3809523809523725,24.931306100018325
2023-09,Manhattan,4340,17733,127.6470588235294,73.36477597120516,940,27.647058823529406,-6438,-26.635224028794838,2.117647058823535,22.119688726671715
2023-10,Manhattan,4200,17344,123.52941176470588,71.75540937487071,800,23.529411764705884,-6827,-28.24459062512929,0.0,23.111868256672352
2023-11,Manhattan,4150,15604,122.05882352941177,64.55670017789915,750,22.058823529411768,-8567,-35.443299822100855,0.0,15.022851245761458
2023-12,Manhattan,4150,13879,122.05882352941177,57.420048818832484,750,22.058823529411768,-10292,-42.579951181167516,-0.24038461538461453,11.325900376995257
2024-01,Manhattan,4200,14692,123.52941176470588,60.78358363327955,800,23.529411764705884,-9479,-39.21641636672045,0.0,5.675034165288073
2024-02,Manhattan,4267,13768,125.49999999999999,56.960820818336025,867,25.499999999999986,-10403,-43.039179181663975,-0.7674418604651123,6.555220184196275
2024-03,Manhattan,4300,14209,126.47058823529412,58.785321252740886,900,26.470588235294116,-9962,-41.214678747259114,1.17647058823529,-2.591348460958387
2024-04,Manhattan,4400,15367,129.41176470588235,63.57618633900128,1000,29.411764705882348,-8804,-36.42381366099872,0.2277904328018332,1.3788098693759077
2024-05,Manhattan,4475,17699,131.61764705882354,73.22411153862066,1075,31.617647058823536,-6472,-26.77588846137934,1.8202502844141044,-0.5227068345323715
2024-06,Manhattan,4400,18610,129.41176470588235,76.99309089404659,1000,29.411764705882348,-5561,-23.00690910595341,0.11376564277587597,-3.219096156846435
2024-07,Manhattan,4400,20437,129.41176470588235,84.55173555086674,1000,29.411764705882348,-3734,-15.448264449133262,0.5714285714285783,1.6563867886987715
2024-08,Manhattan,4395,19255,129.26470588235296,79.66157792395846,995,29.264705882352956,-4916,-20.33842207604154,2.209302325581386,-5.889540566959917
2024-09,Manhattan,4300,16971,126.47058823529412,70.21223780563484,900,26.470588235294116,-7200,-29.787762194365158,-0.9216589861751112,-4.297073253256645
2024-10,Manhattan,4295,15678,126.3235294117647,64.86285217823011,895,26.323529411764696,-8493,-35.13714782176989,2.261904761904754,-9.605627306273067
2024-11,Manhattan,4200,13310,123.52941176470588,55.0659881676389,800,23.529411764705884,-10861,-44.9340118323611,1.2048192771084265,-14.701358625993333
2024-12,Manhattan,4300,11934,126.47058823529412,49.37321583716023,900,26.470588235294116,-12237,-50.62678416283977,3.6144578313253017,-14.013977952302037
2025-01,Manhattan,4350,12527,127.94117647058823,51.8265690290017,950,27.941176470588232,-11644,-48.1734309709983,3.571428571428581,-14.735910699700517
2025-02,Manhattan,4399,11507,129.3823529411765,47.60663605146663,999,29.382352941176492,-12664,-52.39336394853337,3.09350831966253,-16.422138291690878
2025-03,Manhattan,4425,13136,130.14705882352942,54.34611724794175,1025,30.14705882352942,-11035,-45.65388275205825,2.9069767441860517,-7.55155183334506
2025-04,Manhattan,4500,14834,132.35294117647058,61.371064498779525,1100,32.35294117647058,-9337,-38.628935501220475,2.2727272727272707,-3.468471399752715
2025-05,Manhattan,4595,16986,135.14705882352942,70.27429564353977,1195,35.14705882352942,-7185,-29.725704356460227,2.681564245810053,-4.028476185095197
2025-06,Manhattan,4725,17308,138.97058823529412,71.60647056389888,1325,38.970588235294116,-6863,-28.39352943610112,7.3863636363636465,-6.996238581407843
2025-07,Manhattan,4750,18533,139.70588235294116,76.67452732613462,1350,39.70588235294116,-5638,-23.325472673865377,7.954545454545459,-9.316435876107064
2025-08,Manhattan,4750,17058,139.70588235294116,70.57217326548343,1350,39.70588235294116,-7113,-29.42782673451657,8.077360637087594,-11.410023370553102
2025-09,Manhattan,4625,15224,136.02941176470588,62.98456828430764,1225,36.029411764705884,-8947,-37.01543171569236,7.558139534883712,-10.294030994048676
2025-10,Manhattan,4600,14104,135.29411764705884,58.35091638740639,1200,35.29411764705884,-10067,-41.64908361259361,7.101280558789291,-10.039545860441379
2025-11,Manhattan,4510,12085,132.64705882352942,49.997931405403165,1110,32.64705882352942,-12086,-50.002068594596835,7.380952380952377,-9.203606311044332
2025-12,Manhattan,4550,11290,133.8235294117647,46.708865996442015,1150,33.823529411764696,-12881,-53.291134003557985,5.813953488372103,-5.396346572817157
2026-01,Manhattan,4596,12031,135.1764705882353,49.77452318894543,1196,35.176470588235304,-12140,-50.22547681105457,5.655172413793097,-3.959447593198695
2026-02,Manhattan,4700,11484,138.23529411764704,47.51148070001241,1300,38.235294117647044,-12687,-52.48851929998759,6.842464196408282,-0.19987833492656204
2026-03,Manhattan,4750,13393,139.70588235294116,55.40937487071284,1350,39.70588235294116,-10778,-44.59062512928716,7.344632768361592,1.9564555420219287
2026-04,Manhattan,4876,14236,143.41176470588235,58.89702536096976,1476,43.41176470588235,-9935,-41.10297463903024,8.355555555555561,-4.031279493056495
2026-05,Manhattan,4926,15202,144.88235294117646,62.89355012204708,1526,44.882352941176464,-8969,-37.10644987795292,7.203482045701848,-10.50276698457553
2026-06,Manhattan,4965,16538,146.02941176470588,68.42083488477928,1565,46.029411764705884,-7633,-31.579165115220718,5.0793650793650835,-4.448809798936903
2016-07,Queens,2305,4049,100.0,100.0,0,0.0,0,0.0,,
2016-08,Queens,2395,4139,103.90455531453362,102.22277105458137,90,3.9045553145336243,90,2.222771054581372,,
2016-09,Queens,2300,4109,99.78308026030369,101.48184736972092,-5,-0.2169197396963085,60,1.4818473697209242,,
2016-10,Queens,2290,4158,99.34924078091106,102.69202272165967,-15,-0.6507592190889397,109,2.6920227216596686,,
2016-11,Queens,2250,4191,97.61388286334056,103.50703877500618,-55,-2.3861171366594363,142,3.5070387750061798,,
2016-12,Queens,2250,3945,97.61388286334056,97.4314645591504,-55,-2.3861171366594363,-104,-2.568535440849601,,
2017-01,Queens,2200,4771,95.44468546637745,117.83156334897507,-105,-4.55531453362255,722,17.831563348975067,,
2017-02,Queens,2200,5153,95.44468546637745,127.26599160286491,-105,-4.55531453362255,1104,27.265991602864915,,
2017-03,Queens,2200,6043,95.44468546637745,149.24672758705853,-105,-4.55531453362255,1994,49.24672758705853,,
2017-04,Queens,2200,5941,95.44468546637745,146.72758705853298,-105,-4.55531453362255,1892,46.727587058532976,,
2017-05,Queens,2200,6594,95.44468546637745,162.85502593232897,-105,-4.55531453362255,2545,62.85502593232897,,
2017-06,Queens,2249,7224,97.5704989154013,178.41442331439862,-56,-2.429501084598698,3175,78.41442331439862,,
2017-07,Queens,2250,7094,97.61388286334056,175.20375401333663,-55,-2.3861171366594363,3045,75.20375401333663,-2.386117136659438,75.20375401333663
2017-08,Queens,2300,4431,99.78308026030369,109.43442825388985,-5,-0.2169197396963085,382,9.434428253889848,-3.9665970772442605,7.054844165257301
2017-09,Queens,2260,4528,98.0477223427332,111.83008150160533,-45,-1.952277657266805,479,11.830081501605335,-1.7391304347826098,10.197128255049881
2017-10,Queens,2200,4829,95.44468546637745,119.26401580637193,-105,-4.55531453362255,780,19.26401580637193,-3.9301310043668103,16.13756613756614
2017-11,Queens,2200,4554,95.44468546637745,112.47221536181773,-105,-4.55531453362255,505,12.472215361817732,-2.2222222222222254,8.661417322834652
2017-12,Queens,2200,4152,95.44468546637745,102.54383798468758,-105,-4.55531453362255,103,2.5438379846875847,-2.2222222222222254,5.247148288973391
2018-01,Queens,2195,4595,95.22776572668113,113.48481106446036,-110,-4.7722342733188725,546,13.48481106446036,-0.2272727272727315,-3.688954097673447
2018-02,Queens,2150,4716,93.27548806941431,116.47320326006421,-155,-6.724511930585692,667,16.47320326006421,-2.2727272727272707,-8.480496797981763
2018-03,Queens,2200,5253,95.44468546637745,129.73573721906644,-105,-4.55531453362255,1204,29.735737219066436,0.0,-13.072976998179708
2018-04,Queens,2200,5122,95.44468546637745,126.50037046184244,-105,-4.55531453362255,1073,26.500370461842436,0.0,-13.7855579868709
2018-05,Queens,2200,5432,95.44468546637745,134.1565818720672,-105,-4.55531453362255,1383,34.15658187206719,0.0,-17.622080679405517
2018-06,Queens,2200,5610,95.44468546637745,138.5527290689059,-105,-4.55531453362255,1561,38.552729068905904,-2.178746109381946,-22.342192691029904
2018-07,Queens,2250,5349,97.61388286334056,132.1066930106199,-55,-2.3861171366594363,1300,32.10669301061989,0.0,-24.59825204398083
2018-08,Queens,2300,5166,99.78308026030369,127.5870585329711,-5,-0.2169197396963085,1117,27.5870585329711,0.0,16.58767772511849
2018-09,Queens,2295,4726,99.56616052060737,116.72017782168436,-10,-0.43383947939263123,677,16.72017782168436,1.5486725663716783,4.372791519434638
2018-10,Queens,2200,5456,95.44468546637745,134.74932081995553,-105,-4.55531453362255,1407,34.74932081995553,0.0,12.98405466970387
2018-11,Queens,2200,5215,95.44468546637745,128.79723388490984,-105,-4.55531453362255,1166,28.797233884909843,0.0,14.514712340799306
2018-12,Queens,2150,4614,93.27548806941431,113.95406273153866,-155,-6.724511930585692,565,13.954062731538656,-2.2727272727272707,11.12716763005781
2019-01,Queens,2200,4869,95.44468546637745,120.25191405285256,-105,-4.55531453362255,820,20.251914052852555,0.2277904328018332,5.963003264417854
2019-02,Queens,2200,4711,95.44468546637745,116.34971597925414,-105,-4.55531453362255,662,16.349715979254142,2.3255813953488413,-0.10602205258694042
2019-03,Queens,2200,5136,95.44468546637745,126.84613484811065,-105,-4.55531453362255,1087,26.84613484811065,0.0,-2.2272986864648736
2019-04,Queens,2250,5240,97.61388286334056,129.41467028896022,-55,-2.3861171366594363,1191,29.414670288960224,2.2727272727272707,2.303787582975403
2019-05,Queens,2250,5417,97.61388286334056,133.78612002963695,-55,-2.3861171366594363,1368,33.78612002963695,2.2727272727272707,-0.2761413843888061
2019-06,Queens,2300,5101,99.78308026030369,125.98172388244011,-5,-0.2169197396963085,1052,25.981723882440107,4.545454545454541,-9.07308377896613
2019-07,Queens,2325,5171,100.86767895878526,127.71054581378118,20,0.8676789587852625,1122,27.71054581378118,3.3333333333333437,-3.3277248083753985
2019-08,Queens,2300,4831,99.78308026030369,119.31341071869596,-5,-0.2169197396963085,782,19.313410718695962,0.0,-6.484707704219894
2019-09,Queens,2300,4423,99.78308026030369,109.23684860459373,-5,-0.2169197396963085,374,9.236848604593732,0.2178649237472685,-6.411341515023272
2019-10,Queens,2300,4621,99.78308026030369,114.12694492467277,-5,-0.2169197396963085,572,14.12694492467277,4.545454545454541,-15.304252199413494
2019-11,Queens,2300,4071,99.78308026030369,100.54334403556433,-5,-0.2169197396963085,22,0.5433440355643313,4.545454545454541,-21.936720997123683
2019-12,Queens,2250,3621,97.61388286334056,89.42948876265746,-55,-2.3861171366594363,-428,-10.570511237342544,4.651162790697683,-21.521456436931075
2020-01,Queens,2300,4031,99.78308026030369,99.55544578908373,-5,-0.2169197396963085,-18,-0.4445542109162659,4.545454545454541,-17.210926268227567
2020-02,Queens,2350,3789,101.95227765726682,93.57866139787602,45,1.9522776572668192,-260,-6.421338602123981,6.818181818181812,-19.571216302271278
2020-03,Queens,2350,3203,101.95227765726682,79.10595208693505,45,1.9522776572668192,-846,-20.894047913064952,6.818181818181812,-37.63629283489096
2020-04,Queens,2400,2404,104.12147505422993,59.372684613484815,95,4.121475054229933,-1645,-40.627315386515185,6.666666666666665,-54.12213740458015
2020-05,Queens,2350,3719,101.95227765726682,91.84983946653495,45,1.9522776572668192,-330,-8.150160533465055,4.444444444444451,-31.345763337640765
2020-06,Queens,2344,5163,101.69197396963123,127.51296616448506,39,1.6919739696312348,1114,27.512966164485064,1.9130434782608674,1.215447951382087
2020-07,Queens,2300,6550,99.78308026030369,161.7683378612003,-5,-0.2169197396963085,2501,61.76833786120031,-1.0752688172043001,26.66795590794817
2020-08,Queens,2245,7251,97.39696312364426,179.08125463077303,-60,-2.6030368763557448,3202,79.08125463077303,-2.3913043478260843,50.09314841647692
2020-09,Queens,2200,7305,95.44468546637745,180.41491726352186,-105,-4.55531453362255,3256,80.41491726352186,-4.347826086956519,65.15939407641874
2020-10,Queens,2100,7777,91.1062906724512,192.0721165719931,-205,-8.893709327548805,3728,92.07211657199309,-8.695652173913048,68.29690543172472
2020-11,Queens,2100,7209,91.1062906724512,178.0439614719684,-205,-8.893709327548805,3160,78.0439614719684,-8.695652173913048,77.08179808400884
2020-12,Queens,2045,6803,88.72017353579176,168.01679427019016,-260,-11.279826464208242,2754,68.01679427019016,-9.111111111111114,87.87627727147196
2021-01,Queens,2000,7515,86.76789587852495,185.60138305754506,-305,-13.232104121475047,3466,85.60138305754506,-13.043478260869568,86.43016621185811
2021-02,Queens,2000,6836,86.76789587852495,168.83181032353667,-305,-13.232104121475047,2787,68.83181032353667,-14.893617021276595,80.41699656901558
2021-03,Queens,2000,7652,86.76789587852495,188.98493455174116,-305,-13.232104121475047,3603,88.98493455174116,-14.893617021276595,138.90103028410863
2021-04,Queens,2050,7394,88.93709327548807,182.61299086194123,-255,-11.062906724511933,3345,82.61299086194123,-14.583333333333337,207.57071547420963
2021-05,Queens,2100,7079,91.1062906724512,174.8332921709064,-205,-8.893709327548805,3030,74.83329217090639,-10.63829787234043,90.3468674374832
2021-06,Queens,2195,6887,95.22776572668113,170.09138058779945,-110,-4.7722342733188725,2838,70.09138058779945,-6.3566552901023865,33.39143908580282
2021-07,Queens,2200,6212,95.44468546637745,153.42059767843912,-105,-4.55531453362255,2163,53.42059767843912,-4.347826086956519,-5.160305343511451
2021-08,Queens,2250,5734,97.61388286334056,141.61521363299582,-55,-2.3861171366594363,1685,41.61521363299582,0.22271714922048602,-20.9212522410702
2021-09,Queens,2250,5120,97.61388286334056,126.4509755495184,-55,-2.3861171366594363,1071,26.450975549518404,2.2727272727272707,-29.911019849418206
2021-10,Queens,2250,5118,97.61388286334056,126.40158063719437,-55,-2.3861171366594363,1069,26.40158063719437,7.14285714285714,-34.19056191333419
2021-11,Queens,2295,4796,99.56616052060737,118.44899975302543,-10,-0.43383947939263123,747,18.448999753025433,9.285714285714274,-33.472048827854074
2021-12,Queens,2300,4119,99.78308026030369,101.72882193134107,-5,-0.2169197396963085,70,1.7288219313410735,12.469437652811743,-39.45318241952081
2022-01,Queens,2300,4128,99.78308026030369,101.95109903679922,-5,-0.2169197396963085,79,1.9510990367992207,14.999999999999991,-45.06986027944112
2022-02,Queens,2300,3984,99.78308026030369,98.39466534946901,-5,-0.2169197396963085,-65,-1.6053346505309918,14.999999999999991,-41.72030427150381
2022-03,Queens,2335,4351,101.30151843817788,107.45863176092863,30,1.3015184381778795,302,7.4586317609286255,16.75,-43.13904861474125
2022-04,Queens,2400,3822,104.12147505422993,94.39367745122253,95,4.121475054229933,-227,-5.60632254877747,17.07317073170731,-48.30944008655666
2022-05,Queens,2500,3652,108.45986984815619,90.19510990367992,195,8.459869848156188,-397,-9.80489009632008,19.047619047619047,-48.41079248481424
2022-06,Queens,2600,3594,112.79826464208243,88.76265744628303,295,12.79826464208243,-455,-11.23734255371697,18.4510250569476,-47.81472339189777
2022-07,Queens,2600,3664,112.79826464208243,90.4914793776241,295,12.79826464208243,-385,-9.508520622375897,18.181818181818187,-41.01738570508693
2022-08,Queens,2650,4147,114.96746203904556,102.42035070387749,345,14.967462039045557,98,2.4203507038774887,17.777777777777782,-27.677014300662716
2022-09,Queens,2700,4020,117.13665943600869,99.28377377130155,395,17.136659436008685,-29,-0.7162262286984458,19.999999999999996,-21.484375
2022-10,Queens,2695,3975,116.91973969631238,98.17238824401086,390,16.919739696312377,-74,-1.827611755989139,19.777777777777782,-22.33294255568582
2022-11,Queens,2605,3953,113.01518438177874,97.62904420844653,300,13.015184381778738,-96,-2.3709557915534702,13.507625272331158,-17.577147623019187
2022-12,Queens,2600,3594,112.79826464208243,88.76265744628303,295,12.79826464208243,-455,-11.23734255371697,13.043478260869556,-12.74581209031318
2023-01,Queens,2600,4144,112.79826464208243,102.34625833539145,295,12.79826464208243,95,2.346258335391454,13.043478260869556,0.3875968992248069
2023-02,Queens,2600,3811,112.79826464208243,94.12200543344036,295,12.79826464208243,-238,-5.877994566559636,13.043478260869556,-4.342369477911645
2023-03,Queens,2650,4161,114.96746203904556,102.7661150901457,345,14.967462039045557,112,2.7661150901457034,13.490364025695921,-4.366812227074234
2023-04,Queens,2700,3667,117.13665943600869,90.56557174611015,395,17.136659436008685,-382,-9.434428253889848,12.5,-4.055468341182622
2023-05,Queens,2800,3891,121.47505422993493,96.09780192640159,495,21.475054229934926,-158,-3.902198073598413,12.00000000000001,6.544359255202625
2023-06,Queens,2850,4009,123.64425162689805,99.01210175351939,545,23.644251626898054,-40,-0.9878982464806114,9.615384615384626,11.547022815804109
2023-07,Queens,2900,4332,125.81344902386118,106.98938009385033,595,25.813449023861182,283,6.989380093850329,11.538461538461542,18.231441048034934
2023-08,Queens,2900,4360,125.81344902386118,107.68090886638677,595,25.813449023861182,311,7.680908866386773,9.433962264150942,5.136243067277557
2023-09,Queens,2950,3938,127.98264642082428,97.2585823660163,645,27.98264642082428,-111,-2.7414176339837013,9.259259259259256,-2.0398009950248763
2023-10,Queens,2900,4266,125.81344902386118,105.35934798715732,595,25.813449023861182,217,5.359347987157321,7.606679035250474,7.320754716981126
2023-11,Queens,2900,4362,125.81344902386118,107.7303037787108,595,25.813449023861182,313,7.730303778710805,11.324376199616125,10.346572223627625
2023-12,Queens,2930,3774,127.11496746203905,93.20819955544579,625,27.114967462039047,-275,-6.791800444554212,12.692307692307692,5.008347245409017
2024-01,Queens,2850,4154,123.64425162689805,102.5932328970116,545,23.644251626898054,105,2.593232897011603,9.615384615384626,0.24131274131273805
2024-02,Queens,2950,3937,127.98264642082428,97.23388490985428,645,27.98264642082428,-112,-2.7661150901457177,13.461538461538458,3.3062188401994153
