shop_id,tag,name,rating,special_tags,promo,delivery_type,avg_price,addr,lng,lat,monthly_sales_plus,distance_m,start_price,delivery_fee,delivery_time_min,rank,time_period,__source__,is_food_court,has_floor_token,hit_mall_chain,pre_label
20003606326,,嘎嘎好吃·东北老饭盒中关村店(第14档口吉祥厨房美食城),4.4,口味正宗;47人觉得口味正宗,最高28;68减2;88减3;118减7;138减11;3元店铺红包;优评领3元店铺券,蜂鸟准时达,17.0,中关村东路66号2号楼2层商业7-2,116.32764119045127,39.98292845609436,700,1965,0.0,0.0,24,北京中关村科贸电子城_晚上_276,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20018873253,,美滋滋·烤肉拌饭(第12档口古里铺美食城),4.8,38人觉得好吃,最高28;12元,蜂鸟准时达,15.0,知春路辅路交叉口东南60米，古里铺美食城,116.33216492928548,39.97456320771919,200,2612,15.0,0.6,23,北京中关村科贸电子城_晚上_283,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
1110848297,,老家炒饼(第07档口古里铺美食城),4.3,25人觉得好吃,最高28;3元;26减2;48减3;70减8;2元店铺红包;优评领3元店铺券;返1.1元红包;集点返3元;售后无忧,蜂鸟准时达,12.0,知春路48号1层5号,116.33217291336209,39.97454619337197,300,2612,10.0,0.4,41,北京中关村科贸电子城_晚上_296,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
290833139,品牌,虎头军煎饼(第1档口五道口美食城),4.9,10人觉得口感不错;近7日475人下单,最高28;3元;29减1;49减2;79减3;1元店铺红包;优评领2元店铺券;返3元红包;线上开票;售后无忧,蜂鸟准时达,12.0,华清嘉园5号楼一、二、3层1号,116.3293163050952,39.99118891822363,2000,2660,20.0,1.8,24,北京中关村科贸电子城_晚上_297,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20009651319,,铜锣湾港式滑蛋饭(第7号档口橘猫精选美食城),4.9,492人觉得好吃;回复超快,最高28;12元;38减1;78减2;128减5;189减10;239减20;关注0.9元商品券;支持自取;线上开票;售后无忧,蜂鸟准时达,11.0,四道口路2号院1号楼三层306,116.33924713501412,39.95913973762132,1000,4423,45.0,2.6,31,北京中关村科贸电子城_晚上_303,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20017262454,,拌山海·话梅排骨饭是招牌(第8号档口绿源生鲜美食城),4.4,41人觉得味道不错;回复超快,最高28;12元;38减2;65减4;128减8,蜂鸟准时达,18.0,万柳星标家园11号楼-1层商业1,116.2882008716473,39.96616607474422,200,3588,25.0,0.0,33,北京中关村科贸电子城_晚上_309,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20001260492,,周真真南昌拌粉瓦罐汤(第B01档口上可味美食城),4.5,口味正宗;58人觉得好吃,最高28;90减1;2元店铺红包;售后无忧,蜂鸟准时达,16.0,关村东路66号2号楼地下一层上可味美食城B1档口,116.3277809147062,39.98257420359824,1000,2004,20.0,0.0,20,北京中关村科贸电子城_晚上_312,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20013734210,,番茄肥牛捞饭是招牌(第42号档口橘猫美食城),4.8,26人觉得番茄味很浓;回复超快,最高28;12元;30减1;50减2;70减3;88减4;118减5;2元店铺红包;支持自取;线上开票;售后无忧,蜂鸟准时达,15.0,京果商厦A座,116.33944767545708,39.95932636834053,3000,4496,25.0,0.8,35,北京中关村科贸电子城_晚上_315,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
265119481,品牌,小谷姐姐麻辣拌●麻辣烫(四道口第B6档口+橘猫精选美食城店),4.9,回复超快;近7日333人下单,最高28;12元;42减5;66减9;82减12;2元店铺红包;优评领0.8元商品券;返3元红包;线上开票;售后无忧,蜂鸟准时达,15.0,四道口2号院1号楼2层202号,116.33924813512476,39.95912173652898,1000,4427,25.0,0.0,34,北京中关村科贸电子城_晚上_347,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
289194320,,西北狼大盘鸡拌面.拌饭(第12档口老八美食城),4.9,169人觉得口味正宗;近7日1594人下单,最高28;12元;35减3;75减12;145减20;优评领10元店铺券;支持自取;线上开票;极速退,蜂鸟准时达,15.0,双榆树西里3号楼南侧小吃店,116.31690990153854,39.9667407174389,5000,1991,0.0,0.0,25,北京中关村科贸电子城_晚上_350,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20020061287,,發记港式烧腊(第25档口利康金桥美食城),4.5,口味正宗;包装好评率100%,最高28;12元;21减14;60减18;88减30;130减42;170减52;首次光顾减1;透明餐厅,蜂鸟准时达,13.0,中关村东路18号-1层,116.3280877457596,39.98624346631771,400,1926,15.0,0.0,21,北京中关村科贸电子城_晚上_355,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20002571417,,云之南·野生菌炒饭·炖肉炒饭(第5号档口食客云集美食城),4.8,141人觉得好吃,最高28;12元;1元店铺红包;首次光顾减2;集点返3元;线上开票,蜂鸟准时达,17.0,学院路辅路与清华东路交叉口南140米,116.3459599606862,39.99832635919974,1000,4844,15.0,2.8,32,北京中关村科贸电子城_晚上_369,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20021623353,,卤知鸭·徽州鸭头(第01档口古里铺美食城),4.5,10人觉得味道很好,最高28;12元,蜂鸟准时达,11.0,知春路48号，古里铺美食城门口,116.3319723595655,39.974610568558425,300,2604,20.0,0.6,28,北京中关村科贸电子城_晚上_382,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20019218095,,食夫指·手撕烤鸭(第2号档口京食美食城),5.0,83人觉得味道不错;回复超快;海淀区小吃·第4名,最高28;12元;50减5;60减6;70减8;80减10;100减15;优评领2元店铺券;集点返5元;透明餐厅;售后无忧,蜂鸟准时达,19.0,学清路23号院1号楼1层a112,116.34471211473446,40.009437002676094,3000,5416,15.0,0.0,36,北京中关村科贸电子城_晚上_396,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20012230409,,好吃不如饺子·东北水饺(第36号档口橘猫精选美食城),4.9,68人觉得好吃,最高28;12元;32减2;45减3;66减5;88减8;1元店铺红包;优评领2元商品券;返2元红包;集点返3元;极速退,蜂鸟准时达,16.0,四道口2号院1号楼二层202号,116.3394087607366,39.959320438755086,500,4482,25.0,0.8,36,北京中关村科贸电子城_晚上_397,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20014727238,,徽食道·安徽牛肉板面(第7档口上可味美食城),5.0,包装好评率100%,最高28;12元;关注23.9元商品券;支持自取;售后无忧,蜂鸟准时达,19.0,中关村东路66号2号楼地下一层,116.32768413107227,39.98261938670248,100,1976,25.0,2.8,25,北京中关村科贸电子城_晚上_402,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20015918480,,哈利羊肉烩面安徽牛肉板面(第01号档口朗秋园美食城),5.0,33人觉得好吃;回复超快,最高28;12元;28减1;45减3;65减5;返2元红包;支持自取,蜂鸟准时达,12.0,塔院小区郎秋园乙7号,116.35475254555318,39.97810708703378,1000,4797,35.0,0.1,36,北京中关村科贸电子城_晚上_403,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
399742186,,爱上鸡公煲((第B18档口+橘猫精选美食城店)),4.7,202人觉得口感很好;回复超快;近7日806人下单,最高28;12元;21减1;46减2;69减3;99减4;150减35;1元店铺红包;线上开票,蜂鸟准时达,14.0,四道口路2号院1号楼二层202,116.3395954022088,39.95895311691783,3000,4500,0.0,0.0,33,北京中关村科贸电子城_晚上_411,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20004161426,,临榆炸鸡腿(第3档口北京蜀味隆美食城店),4.9,包装好评率100%;海淀区炸鸡炸串·上榜好店,最高28;12元;32减2;68减4;98减6;2元店铺红包;优评领5元店铺券,蜂鸟准时达,15.0,西外学院南路1幢平房,116.33962455726748,39.95723413254526,1000,4598,20.0,4.1,30,北京中关村科贸电子城_晚上_424,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20001376103,,冯哥·家常炒菜(第6号档口福玉岛美食城),5.0,12人觉得味道真好,最高28;35减2;55减3;89减5;158减10;189减12;3元店铺红包;返2元红包,蜂鸟准时达,20.0,学院路9号B1层,116.34585432131236,39.99719258725956,100,4686,23.0,3.4,32,北京中关村科贸电子城_晚上_435,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
1058680243,,老长沙湘菜辣椒炒肉(第5号档口禾留香美食城),3.7,口味正宗;1104人觉得味道不错,最高28;12元;45减1;65减2;95减3;125减4;1元店铺红包;优评领3元店铺券;线上开票;售后无忧,蜂鸟准时达,18.0,学院路乙9号,116.34577145156544,39.99750271482495,200,4947,15.0,2.4,28,北京中关村科贸电子城_晚上_440,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20020862284,品牌,轻禾小厨现炒健康菜·无预制菜(第10号档口利康金桥美食城),4.7,回复超快;139人觉得味道不错,最高28;12元;32减1;45减2;58减4;108减8;200减15;1元店铺红包;透明餐厅;线上开票,蜂鸟准时达,19.0,中关村东路18号-1层,116.32738229097173,39.986824790362505,7000,1941,22.0,0.0,21,北京中关村科贸电子城_晚上_450,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20017521426,,功夫炒饭(第02档口食味天街美食城),4.0,炒饭，当属这个味儿,最高28;12元;28减1;38减4;48减7;1元店铺红包;优评领1元店铺券;集点返5元;支持自取,蜂鸟准时达,,大钟寺第二食品厂西农科院北圃厂(中关村东路118号)南楼二层F2-032号,116.32869974721422,39.967276067842654,500,3066,15.0,1.2,33,北京中关村科贸电子城_晚上_462,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20014474423,,东北土豆茄子拌饭(第5号档口京食美食城),5.0,16人觉得香喷喷,最高28;12元;38减2;49减3;65减4;88减6;关注0.6元商品券;集点返3元;透明餐厅;支持自取;线上开票,蜂鸟准时达,12.0,学清路28号院1号楼1层a112,116.34428501405831,40.00934374302738,2000,5382,15.0,3.5,36,北京中关村科贸电子城_晚上_471,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20019227133,,天下煎手工生煎·鸭血粉丝(第5号档口京食美食广场美食城),4.6,67人觉得味道不错,最高28;12元;38减3;58减5;88减8;4元店铺红包;关注0.9元商品券;优评领4元店铺券;返3元红包;集点返3元;透明餐厅;支持自取;线上开票,蜂鸟准时达,13.0,学清路23号院1号楼1层a112,116.34428501405831,40.00934374302738,1000,5382,38.0,2.8,38,北京中关村科贸电子城_晚上_474,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
669322079,品牌,黄饷·咖喱蛋包饭(第1档口利康金桥美食城),4.7,中关村南路米饭快餐·第3名;回复超快,最高28;12元;59减2;89减3;99减4;2元店铺红包;关注2.9元商品券;线上开票;售后无忧,蜂鸟准时达,16.0,中关村东路18号-1层,116.32738229097173,39.986824790362505,3000,1941,0.0,0.0,21,北京中关村科贸电子城_晚上_478,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20016464033,,西域大盘鸡拌面拌饭(第06档口老八美食城),4.2,18人觉得好吃,最高28;49减1;98减2;优评领3元店铺券;集点返5元,蜂鸟准时达,15.0,双榆树西里3号楼南侧小吃店,116.316916886991,39.96672970450804,100,1991,15.0,0.0,26,北京中关村科贸电子城_晚上_482,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
239246274,品牌,啊臻味道米粉·新疆炒米粉(乐食美食城第十五档口店),5.0,回复超快;近7日842人下单,最高28;12元;50减1;80减2;支持自取;线上开票,蜂鸟准时达,21.0,四道口2号36幢1层203号、303号,116.33974115151436,39.958438874942935,2000,4511,20.0,1.9,31,北京中关村科贸电子城_晚上_492,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
676614376,品牌,海盗虾饭·小龙虾饭(万柳华联店),4.7,72人觉得口感好吃;近7日366人下单,最高28;12元;49减1;69减2;1元店铺红包;集点返5元;支持自取;线上开票,蜂鸟准时达,21.0,巴沟路2号1幢地下一层银河美食广场,116.28922839746362,39.971868297959965,1000,2791,20.0,0.0,31,北京中关村科贸电子城_晚上_493,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
1055908478,品牌,万家早安.品致早餐(第6档口广安门口福汇美食城),5.0,近7日460人下单;回复超快;558人觉得好吃,最高28;38减2;59减5;129减11;支持自取;线上开票;售后无忧,蜂鸟全城达,16.0,北小马厂6号-01层-01号莲花池东路,116.3298700103106,39.8966347552473,1000,10756,18.0,15.8,49,北京中关村科贸电子城_晚上_502,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,1,0,food_court
20020853389,,哈哈镜(北京总店),4.0,包装好评率100%,最高28;12元;68减1;88减2;138减3;188减4;支持自取;线上开票,蜂鸟全城达,51.0,北辰东路15号（双奥美食街东侧马路边哈哈镜）,116.38553681106464,39.99034007989154,98,7148,120.0,12.8,39,北京中关村科贸电子城_晚上_514,晚上,北京中关村科贸电子城_晚上_wgs84.csv,1,0,0,food_court
20010071263,,沂蒙山鲜炒鸡(第六号档口美食街美食城),5.0,146人觉得好吃,最高28;13元;首次光顾减2;集点返5元;支持自取;线上开票,蜂鸟准时达,17.0,西八里庄路62号1号楼负一层,116.27203937736208,39.92691025705726,200,2923,25.0,4.4,42,北京五棵松_中午_051,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20025537199,,湘大厨·湖南小炒(第22号档口北京宏鼎嘉合美食城),4.9,27人觉得口感丰富,最高28;13元(含本店补6);39减1;69减2;99减3;139减4;199减10;2元店铺红包;售后无忧,蜂鸟准时达,21.0,阜成路73号B座地下一层,116.29303260512984,39.92391926751189,100,3188,15.0,0.0,34,北京五棵松_中午_067,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20024811447,,醉湘楼·湖南土菜(第1号档口宏鼎嘉合美食城),4.7,回复超快;11人觉得特别下饭,最高28;13元;40减2;55减3;70减5;2元店铺红包;优评领1元店铺券;返2元红包;透明餐厅;极速退;售后无忧,蜂鸟准时达,26.0,阜成路73号B座地下一层,116.2926123719952,39.92396293836992,1000,3188,20.0,0.0,38,北京五棵松_中午_069,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20019977307,,稻谷田园·潮汕减脂牛肉饭(第2号档口美食城),5.0,40人觉得好吃,最高28;13元;38减1;55减2;68减3;2元店铺红包;优评领2元店铺券;返2元红包;支持自取;售后无忧,蜂鸟准时达,17.0,永定路88号一层,116.25916729139256,39.90400873878121,400,2597,20.0,0.0,35,北京五棵松_中午_078,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20024239026,品牌,Obligi Chicken韩式炸鸡(第5档口京西国际柴多米美食城),4.9,141人觉得好吃;回复超快,最高28;13元;38减1;48减2;65减3;2元店铺红包;返2元红包;集点返5元;满赠;极速退;售后无忧,蜂鸟准时达,14.0,鲁谷路6号(瑞达公司东侧)丰业红工艺美术品市场柴米多美食城,116.24088606210373,39.90160142651803,1000,4464,0.0,2.3,40,北京五棵松_中午_107,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20010943394,,韩式烤肉拌饭石锅冷面(第12号档口华光美食城),4.3,20人觉得好吃,最高28;13元;28减2;38减3;58减8;88减11;售后无忧,蜂鸟准时达,19.0,阜成路61号,116.29559785125204,39.92336310465952,80,3309,15.0,5.0,42,北京五棵松_中午_113,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
813512321,,有荤有素小碗菜(第4号档口柴米多美食城),4.9,872人觉得好吃,最高28;13元;68减3;98减5;138减12;支持自取;线上开票;售后无忧,蜂鸟准时达,11.0,"鲁谷路6号(瑞达公司东侧)丰业红工艺美术品市场1层68号,2层139号",116.2409190881908,39.90150643381308,500,4460,35.0,1.0,46,北京五棵松_中午_116,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
239137499,品牌,共禾之约·创意轻食(第二档口华光商厦美食城),5.0,回复超快;2301人觉得好吃,最高28;13元;55减2;78减3;98减4;透明餐厅;线上开票;极速退,蜂鸟准时达,27.0,阜成路65号华光商厦4楼,116.29563480462944,39.92317005136699,1000,3307,20.0,1.4,38,北京五棵松_中午_118,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
928046055,,麦田归来·国民拌饭·四季轻食(第九档口食乐园美食城),5.0,92人觉得口感不错;近7日357人下单,最高28;13元;39减2;69减3;89减4;3元店铺红包,蜂鸟准时达,18.0,鲁谷路74号院39号楼地下一层B001-B016,116.23809793817938,39.89934111774044,1000,5067,35.0,3.8,49,北京五棵松_中午_142,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20021412135,品牌,库迪咖啡(第1号档口食宝街美食城),4.9,包装好评率100%,最高28;13元;30减5;40减12;60减15;80减19;2元店铺红包;支持自取,蜂鸟准时达,,羊坊店路18号1幢1层101F1-085、086,116.31595474606756,39.897971375569206,2000,5174,1.0,6.9,46,北京五棵松_中午_144,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20020899457,,农耕记·湖南土菜(第15档口宏光赢利美食城),4.9,132人觉得口感丰富;回复超快,最高28;13元;58减3;98减6;168减8;208减12;268减15,蜂鸟准时达,24.0,西四环中路113号5层F8539-2,116.265813858206,39.88143506779766,800,4742,15.0,3.6,45,北京五棵松_中午_179,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
308341061,,坛小厨家常菜(岳各庄店),4.9,71人觉得下饭;午餐热搜;近7日528人下单,最高28;13元(含本店补6);48减3;68减6;108减15;158减22;198减30;5元店铺红包;返5元红包;集点返5元;满赠;支持自取;极速退;售后无忧,蜂鸟准时达,20.0,西四环中路136号京丰岳各庄农副产品批发市场美食城3号,116.27421410467316,39.87744014243546,2000,5252,28.0,0.0,45,北京五棵松_中午_184,中午,北京五棵松_中午_wgs84.csv,1,0,0,food_court
20016683266,,大懒龙(第1档口福盛宴美食城),4.9,55人觉得味道不错,最高28;13元;35减5;60减6;1元店铺红包;优评领5元店铺券,蜂鸟准时达,18.0,西三环北路91号7号楼2单元7-100号,116.30292803171062,39.93221211017024,600,4863,25.0,0.9,46,北京五棵松_中午_189,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
878225455,品牌,状元派长沙盖码饭(第1档森友美食城),4.2,126人觉得口感不错,最高28;13元;32减2;39减3;59减5;89减8;1元店铺红包;集点返3元;售后无忧,蜂鸟准时达,10.0,西四环中路113号5层F8990号,116.2663583474613,39.882012584722894,700,4696,15.0,1.9,58,北京五棵松_中午_197,中午,北京五棵松_中午_wgs84.csv,1,0,0,food_court
20002620354,,山东沂蒙山炒鸡(第三号档口宏鼎美食城),4.7,回复超快;口味正宗;180人觉得口感丰富,最高28;13元;49减1;88减3;128减5;188减10;1元店铺红包;集点返5元;透明餐厅,蜂鸟准时达,22.0,阜成路73号裕惠大厦,116.29261636455728,39.92396393195597,1000,3188,20.0,0.0,36,北京五棵松_中午_230,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
1100485242,,农耕记·湖南土菜(第13号档口宏鼎嘉合美食城),5.0,30人觉得很下饭;回复超快;近7日723人下单,最高28;13元;58减3;98减6;168减8;208减12;268减15;返3元红包;透明餐厅;支持自取;线上开票,蜂鸟准时达,22.0,阜成路73号B座地下一层,116.29286691748702,39.92386153555596,2000,3188,15.0,0.0,37,北京五棵松_中午_231,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
391586141,,井冈山农家菜,4.5,口味正宗;14人觉得够辣;近7日373人下单,最高28;13元;120减3;关注1元运费券;支持自取;售后无忧,蜂鸟准时达,14.0,西四环中路136号京丰岳各庄农副产品批发市场美食城5号（井冈山农家菜）,116.27417015470944,39.87744919044949,1000,5248,50.0,3.7,64,北京五棵松_中午_241,中午,北京五棵松_中午_wgs84.csv,1,0,0,food_court
292087014,,一路飘香云南过桥米线(第5号档口禹心桐美食城店),4.9,132人觉得好吃,最高28;13元;50减1;100减2;售后无忧,蜂鸟准时达,17.0,永乐东区36号楼东平房,116.2247009814914,39.89813318239387,400,6292,20.0,3.3,47,北京五棵松_中午_243,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
365662017,,景顺食府(第1档口景顺美食城),5.0,172人觉得好吃,最高28;13元,蜂鸟准时达,15.0,老山北里房管处工会东,116.21711686370844,39.91023044200925,100,6393,25.0,1.7,48,北京五棵松_中午_319,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
655114419,品牌,煲仔皇腊味煲仔饭(第十一档口口福汇美食城),5.0,11人觉得口感不错,最高28;13元;88减3;130减9;1元店铺红包;关注6.9元商品券;支持自取;线上开票,蜂鸟全城达,26.0,北小马厂6号-01层-01号,116.3298809593253,39.89684072507802,1000,6858,55.0,5.4,45,北京五棵松_中午_347,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20025046024,品牌,琉璃净(五棵松万达广场店),5.0,回复超快;18人觉得口感醇厚,最高28;13元;1元店铺红包;支持自取;售后无忧,蜂鸟准时达,13.0,五棵松万达广场LG层东侧松云鲤美食街区D17号(麦当劳对面),116.27467625690072,39.9120040401301,300,675,18.0,0.0,20,北京五棵松_中午_373,中午,北京五棵松_中午_wgs84.csv,1,0,1,food_court
20017587137,,鳗泽家·鳗鱼饭·肥牛饭(第5档口福盛宴美食城),4.9,14人觉得色香味俱全,最高28;13元;48减2;68减4;88减6;1元店铺红包;优评领1元店铺券;集点返5元,蜂鸟准时达,14.0,西三环北路91号7号楼2层7-93号,116.30280629082527,39.93217332870199,1000,4854,22.0,2.9,42,北京五棵松_中午_411,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
1095894171,品牌,鱼籽村秘制拌饭(第四号档口郑记美食城),4.8,199人觉得好吃,最高28;13元;25减1;50减2;75减5;100减10;线上开票;售后无忧,蜂鸟准时达,15.0,西三环北路97号,116.30357373626391,39.93174997456046,1000,4906,20.0,2.4,47,北京五棵松_中午_412,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
232877455,品牌,煲仔皇腊味煲仔饭(第十号档口幸运时间美食城店),5.0,301人觉得好吃,最高28;13元;88减3;130减9;支持自取;线上开票,蜂鸟全城达,26.0,宣武门外大街32号1幢5层 富卓商厦5楼幸运时间美食城煲仔皇外送店,116.36898930323213,39.89218806334669,1000,10038,55.0,11.4,51,北京五棵松_中午_478,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20021800187,,禾之味·创意轻食·健康餐(第3号档口食乐园美食城),4.9,126人觉得好吃,最高28;13元;40减3;70减5;90减7;3元店铺红包;返5元红包;集点返3元;售后无忧,蜂鸟准时达,16.0,鲁谷路74号院39号楼地下一层,116.23739356286268,39.899008982843554,700,5068,15.0,0.0,44,北京五棵松_中午_493,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20000202159,,王婆大虾(岳各庄店 第一档口美食城),4.6,34人觉得味道不错,最高28;13元(含本店补6);48减1;98减2;198减5;优评领3元店铺券;线上开票;售后无忧,商家自配送,46.0,西四环南路20号2幢201号,116.2740810820179,39.870827625082896,200,5766,58.0,9.0,56,北京五棵松_中午_508,中午,北京五棵松_中午_wgs84.csv,1,1,0,food_court
20020697497,,大马勺精品东北菜(第8档口宏光赢利美食城),4.9,口味正宗;回复超快;60人觉得口感丰富,7元老朋友补贴;最高28;12元;28减1;48减3;69减5;99减8;138减12;1元店铺红包;夜宵58减21;优评领3元店铺券;返10元红包;极速退;售后无忧,蜂鸟准时达,25.0,西四环中路113号5层F8539-2,116.26609856267494,39.88197980463644,4000,4141,20.0,0.1,28,北京五棵松_宵夜_009,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
1105985404,品牌,曼玲粥(第1号档口后街美食城),4.9,33人觉得口感好;近7日1118人下单;夜宵热搜,7元老朋友补贴;最高28;32减1;45减2;2元店铺红包;夜宵100减30;首次光顾减1;优评领2元店铺券;集点返3元;支持自取;线上开票,蜂鸟准时达,14.0,永定路88号一层88-6号,116.25899141333916,39.90369985568433,4000,2100,20.0,0.5,20,北京五棵松_宵夜_011,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
912634400,,蛙来啦牛蛙烤鱼小龙虾(第7号档口香婆婆美食城),4.9,78人觉得好吃,7元老朋友补贴;最高28;12元;128减1;288减5;388减15;1元店铺红包;夜宵58减21;支持自取;线上开票;售后无忧,商家自配送,47.0,五孔桥甲2号1层西侧,116.26476258359588,39.93033576667816,200,3241,0.0,0.0,46,北京五棵松_宵夜_012,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
1095369020,,蟹中寶·纯蟹黄拌饭(第09档口老八美食城),4.9,20人觉得味道鲜美,7元老朋友补贴;最高28;12元;88减2;158减4;228减6;298减8;2元店铺红包;夜宵100减30;优评领3元店铺券;支持自取;线上开票;售后无忧,商家自配送,25.0,双榆树西里3号楼南侧小吃店,116.31675722615586,39.96692800213843,1000,9384,88.0,0.0,51,北京五棵松_宵夜_019,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
1105300485,,一碗赌上厨师生涯的炒饭·王者炒饭(第15档口宏鼎嘉合美食城店),4.9,461人觉得好吃;近7日398人下单,7元老朋友补贴;最高28;12元;1元店铺红包;夜宵58减21;返2元红包;透明餐厅;支持自取;线上开票,蜂鸟准时达,11.0,阜成路73号B座地下一层,116.29304858430372,39.92385024470588,1000,3274,0.0,5.4,29,北京五棵松_宵夜_020,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
1058465033,品牌,披萨革命·现做现烤更好吃(第5号档口食乐园美食城),4.9,近7日322人下单;回复超快,7元老朋友补贴;最高28;12元;79减3;99减8;199减15;夜宵58减21;关注0.1元商品券;优评领1.9元商品券;返10元红包;集点返5元;满赠;线上开票;极速退;售后无忧,蜂鸟准时达,14.0,石景山鲁谷路74号院39号楼食乐园美食广场第5档口,116.23749462638573,39.898991006279225,1000,4500,0.0,0.0,28,北京五棵松_宵夜_022,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
1072813371,,1980·老盒饭(第20号档口京兆京缘美食城),4.9,754人觉得好吃;回复超快;近7日451人下单,7元老朋友补贴;48减2;68减3;118减4;2元店铺红包;优评领2元店铺券,蜂鸟准时达,12.0,五孔桥甲2号1层西侧,116.26476258359588,39.93033576667816,1000,3241,20.0,2.8,30,北京五棵松_宵夜_028,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
386024435,品牌,Obligi Chicken韩式炸鸡(第4档口航天昌盛美食城),4.9,近7日1150人下单;回复超快,7元老朋友补贴;最高28;38减1;48减2;65减3;2元店铺红包;夜宵100减30;返3元红包;集点返5元;满赠;支持自取;售后无忧,蜂鸟准时达,11.0,阜成路22号北平房104,116.30172076693192,39.922432652119554,4000,3950,0.0,0.0,29,北京五棵松_宵夜_030,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
20024912316,,不加水の咖喱鸡·番茄牛腩饭(风味1北京乐味香餐饮服务有限公司),5.0,73人觉得好吃,7元老朋友补贴;最高28;12元;58减1;88减2;148减3;1元店铺红包;夜宵100减30;优评领15元店铺券;返1.1元红包,蜂鸟准时达,11.0,圣隆美食城15号档口,116.2459101609141,39.88905899291113,1000,4957,15.0,0.3,34,北京五棵松_宵夜_042,宵夜,北京五棵松_宵夜_wgs84.csv,1,1,0,food_court
